Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Monthly_Return,Weekly_Return
2004-08-19,2.502502918243408,2.6041040420532227,2.4014010429382324,2.5110108852386475,2.5110108852386475,893181924,,,
2004-08-20,2.527777910232544,2.7297298908233643,2.515014886856079,2.7104599475860596,2.7104599475860596,456686856,0.07942978802676781,,
2004-08-23,2.771522045135498,2.8398399353027344,2.7289791107177734,2.7377378940582275,2.7377378940582275,365122512,0.010063954826730281,,
2004-08-24,2.7837839126586914,2.792793035507202,2.59184193611145,2.6243739128112793,2.6243739128112793,304946748,-0.041407901571945405,,
2004-08-25,2.626626968383789,2.7027029991149902,2.599600076675415,2.6526529788970947,2.6526529788970947,183772044,0.010775547625956339,,
2004-08-26,2.626375913619995,2.701451063156128,2.6191189289093018,2.7004499435424805,2.7004499435424805,141897960,0.01801855162572319,,
2004-08-27,2.705204963684082,2.7182180881500244,2.644895076751709,2.6564059257507324,2.6564059257507324,124235640,-0.016309881209636723,,
2004-08-30,2.6346349716186523,2.63988995552063,2.5528030395507812,2.5528030395507812,2.5528030395507812,103935960,-0.039001150086153236,,0.016643557603758463
2004-08-31,2.5600600242614746,2.5953450202941895,2.5565569400787354,2.561811923980713,2.561811923980713,98357544,0.0035290166496813047,,-0.05484236125227859
2004-09-01,2.5700700283050537,2.576827049255371,2.49424409866333,2.508759021759033,2.508759021759033,182765052,-0.020709132362551674,,-0.08363798185215332
2004-09-02,2.482232093811035,2.561811923980713,2.47597599029541,2.540290117263794,2.540290117263794,302373324,0.012568403434241482,,-0.03203956385064555
2004-09-03,2.526276111602783,2.546046018600464,2.485485076904297,2.5027530193328857,2.5027530193328857,103048848,-0.014776697226748348,,-0.0565094495045988
2004-09-07,2.527777910232544,2.5525529384613037,2.4927430152893066,2.5420420169830322,2.5420420169830322,116950932,0.015698311957533573,,-0.05865982701817718
2004-09-08,2.5210208892822266,2.5783278942108154,2.515014886856079,2.5600600242614746,2.5600600242614746,99712188,0.007088005295768696,,-0.0362692691487011
2004-09-09,2.5658159255981445,2.570319890975952,2.5275280475616455,2.560309886932373,2.560309886932373,81234684,9.760031738736963e-05,,0.0029406292868221495
2004-09-10,2.5425429344177246,2.6666669845581055,2.5350348949432373,2.6358859539031982,2.6358859539031982,173977848,0.029518327979187076,,0.02891470260915341
2004-09-13,2.6684179306030273,2.712963104248047,2.6641640663146973,2.690190076828003,2.690190076828003,156882960,0.020601848439000703,,0.07231904439421144
2004-09-14,2.688939094543457,2.8028030395507812,2.672421932220459,2.7900400161743164,2.7900400161743164,216579204,0.037116313901524034,,0.09831550231732344
2004-09-15,2.7667670249938965,2.8586089611053467,2.7577579021453857,2.8028030395507812,2.8028030395507812,214261524,0.004574494739314039,,0.11988798650930188
2004-09-16,2.8113110065460205,2.897897958755493,2.794044017791748,2.852102041244507,2.852102041244507,185326488,0.017589178047140663,,0.12197281641688318
2004-09-17,2.863363027572632,2.940190076828003,2.8415920734405518,2.940190076828003,2.940190076828003,189450360,0.03088530294836822,,0.14848482026361398
2004-09-20,2.9266769886016846,3.0430428981781006,2.9221720695495605,2.9869871139526367,2.9869871139526367,212575212,0.015916330543881196,,0.16665061881688303
2004-09-21,2.9982481002807617,3.0135140419006348,2.9406909942626953,2.948949098587036,2.948949098587036,144575280,-0.01273457631869912,,0.11876960921630797
2004-09-22,2.9379379749298096,2.9947450160980225,2.923172950744629,2.9624619483947754,2.9624619483947754,151624224,0.004582259427337698,,0.10120915763982286
2004-09-23,2.9739739894866943,3.068819046020508,2.9284279346466064,3.023524045944214,3.023524045944214,170713116,0.020611943246233277,,0.08368483190791265
2004-09-24,3.026526927947998,3.1056060791015625,2.996997117996216,2.998749017715454,2.998749017715454,182469348,-0.008194090026170997,,0.06991071987565634
2004-09-27,2.9919919967651367,3.025024890899658,2.9479479789733887,2.959459066390991,2.959459066390991,141322536,-0.013102113945632987,,0.03764136892508918
2004-09-28,3.035536050796509,3.188188076019287,3.008258104324341,3.1746749877929688,3.1746749877929688,338581080,0.07272137122830014,,0.07975161633697425
2004-09-29,3.170670986175537,3.3788790702819824,3.1589090824127197,3.280280113220215,3.280280113220215,610329060,0.033264862019989794,,0.09819024591621606
2004-09-30,3.25075101852417,3.3108110427856445,3.2282280921936035,3.2432429790496826,3.2432429790496826,275160564,-0.011290844955973323,,0.09979618861636341
2004-10-01,3.27327299118042,3.3593590259552,3.2257258892059326,3.3178179264068604,3.3178179264068604,302497200,0.022993943974875863,0.32130766374257824,0.1199529257091847
2004-10-04,3.3846349716186523,3.4251749515533447,3.3541040420532227,3.379879951477051,3.379879951477051,260455284,0.018705675370620067,0.24697653418091559,0.1178611117748034
2004-10-05,3.3698699474334717,3.466717004776001,3.3093090057373047,3.4627130031585693,3.4627130031585693,299464236,0.024507690471467614,0.26480807774687687,0.15471917879829045
2004-10-06,3.4421920776367188,3.464715003967285,3.4034030437469482,3.4304299354553223,3.4304299354553223,267628104,-0.009323056133673124,0.3071422173148264,0.15914086273836237
2004-10-07,3.4264259338378906,3.5005009174346924,3.4171669483184814,3.4747250080108643,3.4747250080108643,282301416,0.012912396810011773,0.3099056060682186,0.09451361836144678
2004-10-08,3.471471071243286,3.495495080947876,3.428929090499878,3.4466969966888428,3.4466969966888428,221390388,-0.008066253086907227,0.27634174628226105,0.05073252213978097
2004-10-11,3.4284279346466064,3.474975109100342,3.349600076675415,3.38488507270813,3.38488507270813,209442348,-0.017933669260771667,0.27423487498489907,0.043672982435608576
2004-10-12,3.3643639087677,3.4436941146850586,3.3383378982543945,3.4384379386901855,3.4384379386901855,233310456,0.015821177036067002,0.34692645120606325,0.03635522351100029
2004-10-13,3.5865869522094727,3.592341899871826,3.5055060386657715,3.5260260105133057,3.5260260105133057,395324280,0.02547321585699036,0.376379732449029,0.04324001477401218
2004-10-14,3.5287790298461914,3.563062906265259,3.4674670696258545,3.553554058074951,3.553554058074951,208842948,0.007807102806266064,0.41645890548042863,0.026234069884948585
2004-10-15,3.6268770694732666,3.641140937805176,3.5523018836975098,3.606355905532837,3.606355905532837,263895840,0.014858883977830972,0.41966300660860245,0.0512839420677933
2004-10-18,3.5835840702056885,3.733733892440796,3.5337839126586914,3.7327330112457275,3.7327330112457275,280726992,0.035042882350852844,0.49145080733563384,0.07425278335408825
